180.76.4.52 - - [02/Jan/2015:00:02:04 -0500] "GET / HTTP/1.1" 301 294 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
198.50.203.51 - - [02/Jan/2015:09:00:22 -0500] "GET /wp-content/themes//decoder/lib/js/supersubs.js HTTP/1.1" 200 3617 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:22 -0500] "GET /wp-content/plugins/tubepress/src/main/web/css/tubepress.css?ver=4.0.1 HTTP/1.1" 200 1566 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:22 -0500] "GET /wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.0.1 HTTP/1.1" 200 813 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:22 -0500] "GET /wp-content/plugins/jetpack/css/jetpack.css?ver=3.2 HTTP/1.1" 200 9518 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:22 -0500] "GET /wp-content/plugins/no-ie-welcome/noie.css?ver=4.0.1 HTTP/1.1" 200 597 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:23 -0500] "GET /wp-content/plugins/wp-stats/stats-css.css?ver=2.50 HTTP/1.1" 200 773 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:23 -0500] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 200 96126 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:23 -0500] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 200 7518 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:23 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/scripts/jquery.lightbox.min.js?ver=1.4.9 HTTP/1.1" 200 22994 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:23 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/scripts/jquery.lightbox.plugin.min.js?ver=1.0 HTTP/1.1" 200 575 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:24 -0500] "GET /wp-content/plugins/tubepress/src/main/web/js/tubepress.js?ver=4.0.1 HTTP/1.1" 200 5610 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:24 -0500] "GET /wp-content/plugins/wordpress-code-snippet/scripts/shCore.js HTTP/1.1" 200 19967 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:24 -0500] "GET /wp-content/plugins/wordpress-code-snippet/styles/shCore.css HTTP/1.1" 200 2241 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:24 -0500] "GET /wp-content/plugins/wordpress-code-snippet/styles/shThemeDefault.css HTTP/1.1" 200 1407 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:24 -0500] "GET /wp-content/plugins/syntaxhighlighter2/files/shCore.css HTTP/1.1" 200 2241 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:24 -0500] "GET /wp-content/plugins/syntaxhighlighter2/files/shThemeDefault.css HTTP/1.1" 200 1407 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:24 -0500] "GET /wp-content/uploads/shadowbox-js/3127eaded490136b0312be18eec12387.js?ver=3.0.3 HTTP/1.1" 200 42188 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:27 -0500] "GET /wp-content/plugins/jetpack/modules/photon/photon.js?ver=20130122 HTTP/1.1" 200 1696 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:28 -0500] "GET /wp-content/plugins/jetpack/modules/wpgroho.js?ver=4.0.1 HTTP/1.1" 200 1276 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:29 -0500] "GET /wp-content/themes//decoder/favicon.ico HTTP/1.1" 200 726 "-" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:29 -0500] "GET /wp-content/plugins/syntaxhighlighter2/files/shCore.js HTTP/1.1" 200 19967 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:29 -0500] "GET /wp-content/themes/decoder/img/creativecommons.png HTTP/1.1" 200 5044 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:29 -0500] "GET /wp-includes/images/rss.png HTTP/1.1" 200 912 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
207.198.112.63 - - [02/Jan/2015:09:00:29 -0500] "GET /wp-content/uploads/2014/08/estatistica_01.png HTTP/1.1" 200 60105 "-" "Photon/1.0"
198.50.203.51 - - [02/Jan/2015:09:00:30 -0500] "GET /wp-content/themes//decoder/img/bg-body-blue.png HTTP/1.1" 200 486 "http://jonathas.com/wp-content/themes//decoder/style.css" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:30 -0500] "GET /wp-content/themes//decoder/img/bg-menu-hover-blue.png HTTP/1.1" 200 457 "http://jonathas.com/wp-content/themes//decoder/lib/superfish.css" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:30 -0500] "GET /wp-content/themes//decoder/img/bg-header.jpg HTTP/1.1" 200 12339 "http://jonathas.com/wp-content/themes//decoder/style.css" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:30 -0500] "GET /wp-content/themes//decoder/img/bg-content.gif HTTP/1.1" 200 360 "http://jonathas.com/wp-content/themes//decoder/style.css" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:30 -0500] "GET /wp-content/themes//decoder/img/bg-tags.gif HTTP/1.1" 200 494 "http://jonathas.com/wp-content/themes//decoder/style.css" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
66.155.10.161 - - [02/Jan/2015:09:00:30 -0500] "GET /wp-content/uploads/2010/10/academianasnuvens_agenda_02.jpg HTTP/1.1" 200 100528 "-" "Photon/1.0"
66.155.10.140 - - [02/Jan/2015:09:00:30 -0500] "GET /wp-content/uploads/2014/08/micromarketing.png HTTP/1.1" 200 43701 "-" "Photon/1.0"
66.155.10.137 - - [02/Jan/2015:09:00:30 -0500] "GET /wp-content/uploads/2010/10/lamp-stack.jpg HTTP/1.1" 200 18714 "-" "Photon/1.0"
66.155.10.165 - - [02/Jan/2015:09:00:30 -0500] "GET /wp-content/uploads/2010/10/aws_logo.jpg HTTP/1.1" 200 12430 "-" "Photon/1.0"
207.198.112.67 - - [02/Jan/2015:09:00:30 -0500] "GET /wp-content/uploads/2010/10/crm.jpg HTTP/1.1" 200 42699 "-" "Photon/1.0"
207.198.112.64 - - [02/Jan/2015:09:00:30 -0500] "GET /wp-content/uploads/2014/08/mobiletraining_00.png HTTP/1.1" 200 29072 "-" "Photon/1.0"
207.198.112.63 - - [02/Jan/2015:09:00:30 -0500] "GET /wp-content/uploads/2014/08/mobiletraining_01.png HTTP/1.1" 200 65791 "-" "Photon/1.0"
66.155.10.161 - - [02/Jan/2015:09:00:31 -0500] "GET /wp-content/uploads/2014/08/gestor_00.png HTTP/1.1" 200 68845 "-" "Photon/1.0"
192.0.86.143 - - [02/Jan/2015:09:00:31 -0500] "GET /wp-content/uploads/2011/10/nbnews.jpg HTTP/1.1" 200 61897 "-" "Photon/1.0"
66.155.10.163 - - [02/Jan/2015:09:00:30 -0500] "GET /wp-content/uploads/2014/08/arquivoconte_01.png HTTP/1.1" 200 329098 "-" "Photon/1.0"
207.198.112.68 - - [02/Jan/2015:09:00:31 -0500] "GET /wp-content/uploads/2010/10/myth1.jpg HTTP/1.1" 200 108573 "-" "Photon/1.0"
66.155.10.162 - - [02/Jan/2015:09:00:30 -0500] "GET /wp-content/uploads/2010/10/myth2.jpg HTTP/1.1" 200 175967 "-" "Photon/1.0"
207.198.112.63 - - [02/Jan/2015:09:00:31 -0500] "GET /wp-content/uploads/2010/10/fsb1.jpg HTTP/1.1" 200 116333 "-" "Photon/1.0"
192.0.86.123 - - [02/Jan/2015:09:00:31 -0500] "GET /wp-content/uploads/2014/08/estatistica_00.png HTTP/1.1" 200 59464 "-" "Photon/1.0"
192.0.86.125 - - [02/Jan/2015:09:00:31 -0500] "GET /wp-content/uploads/2014/08/gestor_01.png HTTP/1.1" 200 49531 "-" "Photon/1.0"
207.198.112.61 - - [02/Jan/2015:09:00:31 -0500] "GET /wp-content/uploads/2010/10/fsb2.jpg HTTP/1.1" 200 165125 "-" "Photon/1.0"
207.198.112.70 - - [02/Jan/2015:09:00:30 -0500] "GET /wp-content/uploads/2014/08/arquivoconte_00.png HTTP/1.1" 200 798009 "-" "Photon/1.0"
192.0.86.145 - - [02/Jan/2015:09:00:31 -0500] "GET /wp-content/uploads/2010/10/academianasnuvens_agenda_01.jpg HTTP/1.1" 200 102253 "-" "Photon/1.0"
66.155.10.141 - - [02/Jan/2015:09:00:31 -0500] "GET /wp-content/uploads/2014/08/micropag_01.png HTTP/1.1" 200 81643 "-" "Photon/1.0"
192.0.86.129 - - [02/Jan/2015:09:00:31 -0500] "GET /wp-content/uploads/2010/10/riocriativo.jpg HTTP/1.1" 200 174194 "-" "Photon/1.0"
192.0.86.127 - - [02/Jan/2015:09:00:31 -0500] "GET /wp-content/uploads/2014/08/tnpedidos.png HTTP/1.1" 200 621571 "-" "Photon/1.0"
198.50.203.51 - - [02/Jan/2015:09:00:30 -0500] "GET /wp-content/themes//decoder/img/bg-meta.gif HTTP/1.1" 301 456 "http://jonathas.com/wp-content/themes//decoder/style.css" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:34 -0500] "GET /wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20 HTTP/1.1" 200 15567 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:34 -0500] "GET /wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.0.1 HTTP/1.1" 200 9976 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
193.104.41.186 - - [02/Jan/2015:09:00:38 -0500] "POST /wp-login.php HTTP/1.1" 200 5632 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
198.50.203.51 - - [02/Jan/2015:09:00:45 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/styles/jquery.lightbox.min.css HTTP/1.1" 200 1151 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:45 -0500] "GET /wp-content/themes//decoder/img/bg-box-right.gif HTTP/1.1" 200 347 "http://jonathas.com/wp-content/themes//decoder/style.css" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:45 -0500] "GET /wp-content/themes//decoder/img/bg-form-input.png HTTP/1.1" 200 439 "http://jonathas.com/wp-content/themes//decoder/style.css" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:45 -0500] "GET /wp-content/themes//decoder/img/bg-form-submit-blue.png HTTP/1.1" 200 556 "http://jonathas.com/wp-content/themes//decoder/style.css" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:46 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/images/loading.gif HTTP/1.1" 200 4295 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:46 -0500] "GET /wp-content/themes//decoder/img/bg-list-item-sidebar-blue.gif HTTP/1.1" 200 357 "http://jonathas.com/wp-content/themes//decoder/style.css" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:46 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/images/prev.gif HTTP/1.1" 200 1570 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:46 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/images/next.gif HTTP/1.1" 200 1558 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:46 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/images/blank.gif HTTP/1.1" 200 347 "http://jonathas.com/projects/" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:46 -0500] "GET /wp-content/themes//decoder/img/bg-footer-wrap-blue.png HTTP/1.1" 200 455 "http://jonathas.com/wp-content/themes//decoder/style.css" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
198.50.203.51 - - [02/Jan/2015:09:00:46 -0500] "GET /wp-content/themes/decoder/img/bg-meta.gif HTTP/1.1" 404 17814 "http://jonathas.com/wp-content/themes//decoder/style.css" "Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0"
180.76.6.58 - - [02/Jan/2015:09:20:13 -0500] "GET /tag/arch/feed/ HTTP/1.1" 200 1194 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
216.92.155.49 - - [02/Jan/2015:09:20:14 -0500] "POST /wp-cron.php?doing_wp_cron=1420208414.4820659160614013671875 HTTP/1.0" 200 124 "-" "WordPress/4.0.1; http://jonathas.com"
66.249.64.175 - - [02/Jan/2015:09:20:56 -0500] "GET /feed/ HTTP/1.1" 304 188 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
5.39.219.27 - - [02/Jan/2015:09:24:53 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/4.0"
5.39.219.27 - - [02/Jan/2015:09:24:54 -0500] "POST /wp-login.php HTTP/1.1" 200 6240 "http://jonathas.com/wp-login.php" "Mozilla/4.0"
201.7.219.246 - - [02/Jan/2015:09:31:48 -0500] "GET / HTTP/1.1" 301 305 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:31:53 -0500] "GET / HTTP/1.1" 200 22536 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:31:59 -0500] "GET /wp-content/themes//decoder/lib/superfish.css HTTP/1.1" 200 1136 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:31:59 -0500] "GET /wp-content/themes//decoder/style.css HTTP/1.1" 200 3091 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:00 -0500] "GET /wp-content/themes//decoder/lib/js/jquery-1.2.6.min.js HTTP/1.1" 200 56094 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:00 -0500] "GET /wp-content/uploads/shadowbox-js/src/shadowbox.css?ver=3.0.3 HTTP/1.1" 200 1055 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:00 -0500] "GET /wp-content/plugins/shadowbox-js/css/extras.css?ver=3.0.3.10 HTTP/1.1" 200 486 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:00 -0500] "GET /wp-content/plugins/tubepress/src/main/web/css/tubepress.css?ver=4.0.1 HTTP/1.1" 200 1566 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:01 -0500] "GET /wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.0.1 HTTP/1.1" 200 812 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:01 -0500] "GET /wp-content/plugins/jetpack/css/jetpack.css?ver=3.2 HTTP/1.1" 200 9517 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:02 -0500] "GET /wp-content/plugins/no-ie-welcome/noie.css?ver=4.0.1 HTTP/1.1" 200 596 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:02 -0500] "GET /wp-content/plugins/wordpress-code-snippet/styles/shThemeDefault.css HTTP/1.1" 200 1407 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:02 -0500] "GET /wp-content/plugins/wordpress-code-snippet/styles/shCore.css HTTP/1.1" 200 2241 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:03 -0500] "GET /wp-content/plugins/wp-stats/stats-css.css?ver=2.50 HTTP/1.1" 200 773 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:03 -0500] "GET /wp-content/plugins/syntaxhighlighter2/files/shCore.css HTTP/1.1" 200 2241 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:05 -0500] "GET /wp-content/themes//decoder/lib/js/supersubs.js HTTP/1.1" 200 3616 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:05 -0500] "GET /wp-content/themes//decoder/lib/js/superfish.js HTTP/1.1" 200 4025 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:05 -0500] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 200 96126 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:05 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/scripts/jquery.lightbox.min.js?ver=1.4.9 HTTP/1.1" 200 22994 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:05 -0500] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 200 7518 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:06 -0500] "GET /wp-content/plugins/syntaxhighlighter2/files/shThemeDefault.css HTTP/1.1" 200 1408 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:08 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/scripts/jquery.lightbox.plugin.min.js?ver=1.0 HTTP/1.1" 200 575 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:08 -0500] "GET /wp-content/plugins/tubepress/src/main/web/js/tubepress.js?ver=4.0.1 HTTP/1.1" 200 5610 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:08 -0500] "GET /wp-includes/js/comment-reply.min.js?ver=4.0.1 HTTP/1.1" 200 1074 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:08 -0500] "GET /wp-content/plugins/wordpress-code-snippet/scripts/shCore.js HTTP/1.1" 200 19967 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:08 -0500] "GET /wp-content/uploads/shadowbox-js/3127eaded490136b0312be18eec12387.js?ver=3.0.3 HTTP/1.1" 200 42188 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:09 -0500] "GET /wp-content/plugins/jetpack/modules/photon/photon.js?ver=20130122 HTTP/1.1" 200 1696 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:09 -0500] "GET /wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20 HTTP/1.1" 200 15567 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:09 -0500] "GET /wp-content/plugins/jetpack/modules/wpgroho.js?ver=4.0.1 HTTP/1.1" 200 1276 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:09 -0500] "GET /wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.0.1 HTTP/1.1" 200 9976 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:12 -0500] "GET /wp-content/plugins/syntaxhighlighter2/files/shCore.js HTTP/1.1" 200 19967 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:13 -0500] "GET /wp-includes/images/rss.png HTTP/1.1" 200 912 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:13 -0500] "GET /wp-content/themes/decoder/img/creativecommons.png HTTP/1.1" 200 5044 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
201.7.219.246 - - [02/Jan/2015:09:32:13 -0500] "GET /wp-content/themes//decoder/img/bg-body-blue.png HTTP/1.1" 200 486 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
